Buffalo,Pig,Grazing,Weed
0.597364281,0.785244982,0.013640436,0
0.41761101,1.097912818,0.215159778,4.791075996
0.07313745,0.192280716,0.095925365,0
0.360385263,1.894928961,0.489003952,0
0.050697398,0.266570192,0.244848672,0.581629992
0.039307146,0.206679511,0.326087474,0
0.140246164,0.737423381,0.654326512,1.608985432
0.190475752,1.001533791,0.257674325,2.185248422
0.087499069,0.460075752,0.207139617,1.003840129
0.144885232,0.761815899,0.461169797,0
0.027752862,0.145926337,0.267526512,0.318396943
0.221321739,0.290930996,0.228032181,0
0.117337524,0.616968273,0.037770839,1.34616421
0.08370538,0.440128287,0.476535745,0.96031672
0.244394008,1.285039462,0.363830882,0
0.093517344,0.491720227,0.093993178,1.072885269
0.089803945,0.472194937,0.043368124,1.030283003
0.338836749,1.781625485,0.061062521,0
0.08146786,0.428363263,0.271487581,0
0.0009274,0.004876331,0.082286824,0
0.149119212,0.392039218,0.106808673,0
0.214448912,1.127586216,0.306669406,2.46028244
0.185595184,0.975871449,0.052190504,0
0.067174923,0.353210081,0.223205503,0.770669727
0.10831872,0.569546819,0.164142953,0
0.039448862,0.207424659,0.213599928,0
0.13450001,0.70720973,0.065884153,1.54306221
0.102850473,0.540794423,0.333326823,1.179960347
0.118887149,0.625116301,0.073833673,1.363942408
0.078647239,0.413532256,0.136480619,0
0.018604561,0.097823984,0.06105415,0.21344233
0.101846826,0.267758591,0.084322534,0
0.156467143,0.411357166,0.115216702,0
0.080876837,0.425255627,0.527428502,0
0.004033066,0.021206121,0.090327132,0.046269674
0.083777963,0.440509936,0.13287069,0.961149441
0.254934768,1.340463459,0.069866231,0
0.12926634,0.679690755,0.304316046,1.483018509
0.15105039,0.794232696,0.688347716,0
0.107016391,0.562699087,0.29235092,1.227754174
0.110389758,0.580436471,0.430470561,1.266455405
0.011161528,0.058688035,0.252049086,0.128051531
0.231823761,1.218944293,0.080671502,0
0.103603938,0.544756191,0.667156784,1.188604536
0.009613904,0.050550527,0.464068838,0.110296288
0.189346405,0.995595613,0.066705964,0
0.132684612,0.697664252,0.595247196,0
0.15554312,0.81785576,0.083498865,1.784480988
0.234157286,1.231214119,0.101963418,2.686388352
0.133000453,0.349662481,0.069860348,1.52585842
0.134666289,0.708084034,0.166979138,1.544969856
0.102759443,0.540315779,0.196766678,1.178915992
0.067564509,0.355258547,0.390993966,0
0.186240091,0.979262416,0.174962208,0
0.00806808,0.021211242,0.239240695,0.046280847
0.198234344,0.521164486,0.110754268,1.137129751
0.047009926,0.123590613,0.475330918,0.539325172
0.089377798,0.469954229,0.46648672,0
0.134962177,0.709639836,0.170941283,1.548364465
0.128740769,0.676927271,0.041735761,1.476988859
0.194122153,1.020706802,0.477667706,2.22708205
0.011319732,0.059519882,0.539860401,0.12986654
0.130696373,0.343604981,0.047378329,0
0.04217301,0.221748408,0.447217711,0.48383326
0.272802712,1.434414258,0.379712821,0
0.239287775,1.25819056,0.262939795,0
0.020334993,0.053461353,0.047730598,0
0.042991127,0.113025061,0.013637259,0
0.006185795,0.032525308,0.661565516,0
0.202350802,0.531986786,0.224783974,0
0.120570848,0.316984649,0.183096768,1.38325878
0.008843428,0.023249656,0.203206808,0.101456936
0.155547484,0.817878704,0.041735187,1.78453105
0.18436649,0.969410901,0.379897542,0
0.056697956,0.298121513,0.430297465,0
0.404214773,2.125387353,0.719456106,4.637386576
0.09593346,0.25221216,0.389399049,0
0.087029153,0.228802451,0.177434479,0.998448979
0.337417277,0.887080905,0.426351853,3.871046919
0.288064549,0.757330991,0.38561511,3.304843768
0.24270116,1.276138355,0.454481933,2.784408626
0.197587222,1.038926362,0.050551798,2.266835342
0.050213505,0.264025848,0.246440265,0
0.083516154,0.219566662,0.385376479,0
0.125562237,0.660214344,0.542739778,1.440522893
0.076758461,0.201800469,0.056197283,0
0.101012138,0.265564171,0.126035338,0
0.002476195,0.013019992,0.335558825,0.028408344
0.287846898,0.75675878,0.076308855,0
0.165463984,0.870020303,0.224791758,1.898298901
0.095841004,0.503938181,0.748776421,0
0.172358534,0.906272294,0.273697602,1.977397186
0.079273396,0.41682463,0.763490398,0
0.02684639,0.070580025,0.18340577,0
0.272272505,1.431626397,0.254885993,3.123668271
0.159087101,0.836490238,0.098757389,0
0.008497174,0.044678691,0.114044575,0
0.167842756,0.882528041,0.273689342,1.925589556
0.088151728,0.463507473,0.296487602,0
0.004946677,0.026009946,0.244082584,0
0.578037121,3.039356476,0.269690988,0
0.093088583,0.489465777,0.221969428,1.06796628
0.047024979,0.247260374,0.350332108,0
0.116620836,0.613199879,0.094769634,0
0.243127811,0.639190857,0.765305169,1.394651708
0.763579296,2.0074746,0.186214636,4.380112525
0.098213116,0.258205449,0.562038284,1.126757888
0.105100936,0.552627505,0.641450717,0
0.115112344,0.302634065,0.240089817,1.320635646
0.119948901,0.630699061,0.793167954,1.376123443
0.21379517,0.562074398,0.122842699,2.452782329
0.183137582,0.962949222,0.09710125,2.10106068
0.011297827,0.059404704,0.179399346,0.129615233
0.031501686,0.165637898,0.369599662,0
0.018094127,0.09514009,0.071471093,0
0.285865088,1.503097077,0.028093434,0
0.23987901,1.261299311,0.065001931,2.752031288
0.013466254,0.070806434,0.48889521,0.154492689
0.187967941,0.988347561,0.431116886,2.156477362
0.130585926,0.686629224,0.101095498,1.498157567
0.015177117,0.079802262,0.706765122,0.174120703
0.145363847,0.764332486,0.127697272,1.667698458
0.117515421,0.617903667,0.31785161,0
0.292725801,1.539171147,0.065003839,0
0.093404532,0.491127054,0.379766678,1.071591022
0.020876077,0.109767757,0.46466147,0
0.153172603,0.805391426,0.378052006,0
0.165821668,0.435950515,0.492119329,0
0.252666013,1.328534195,0.014466792,0
0.005587562,0.014689882,0.258550669,0
0.190104693,0.999582741,0.395705338,2.180991423
0.098994765,0.520520861,0.245254198,1.135725425
0.27447755,0.721610333,0.014453188,3.148965826
0.008532649,0.022432609,0.733741399,0
0.225633082,1.186393302,0.261714199,2.588593729
0.089060351,0.468285069,0.158938635,1.021752054
0.243572987,1.280722481,0.095942853,2.794410738
0.153451259,0.806856619,0.107530907,1.760481943
0.078852261,0.207305137,0.193043934,0.90463892
0.082059303,0.431473109,0.068166634,0.94143197
0.174346378,0.458362251,0.457522316,2.000202877
0.126869186,0.333543183,0.404147052,1.455516972
0.09878631,0.259712396,0.598364093,1.133333911
0.111054324,0.583930802,0.190215228,1.274079691
0.120895156,0.635674528,0.465913191,1.386979423
0.036906121,0.194054764,0.028084822,0
0.031736261,0.16687131,0.25648505,0.364096818
0.171370833,0.901078898,0.200041433,0
0.078957494,0.2075818,0.050533665,0.905846221
0.090996853,0.478467321,0.150868474,0
0.257996492,1.356562199,0.117991463,0
0.233080989,0.612777439,0.600609578,0
0.108623554,0.571149654,0.170880134,1.24619248
0.157133921,0.826220293,0.037747434,1.802731577
0.110439351,0.580697235,0.647544161,0
0.208645751,1.097072819,0.119224058,0
0.005263003,0.027673209,0.138177388,0.060380225
0.078483425,0.412670914,0.34337813,0.900407426
0.039932165,0.209965902,0.409300447,0.458124988
0.113242028,0.595433888,0.294051713,0
0.108272524,0.569303918,0.47002855,0
0.064436581,0.338811699,0.178256191,0.739253871
0.048916912,0.257208277,0.307759236,0.561203212
0.2739888,0.720325395,0.014448658,3.143358609
0.097841472,0.514456775,0.112408575,0
0.003704947,0.01948085,0.226291154,0
0.077788535,0.409017137,0.086298319,0
0.018065446,0.094989278,0.081793713,0
0.022227314,0.11687265,0.0987744,0
0.206408649,1.085309992,0.023263902,2.368039869
0.080716145,0.424410696,0.063019882,0.92602248
0.133184789,0.700294213,0.559499624,0
0.076684998,0.403214669,0.197032535,0.879774828
0.018523321,0.097396818,0.249761914,0
0.123610443,0.649951686,0.159788433,0
0.192394763,1.011624075,0.353882549,2.20726443
0.051321727,0.269852953,0.446288062,0.588792656
0.10619311,0.558370226,0.884493688,1.218309024
0.049405235,0.259775913,0.239536507,0
0.015787672,0.083012598,0.435727157,0.181125341
0.173486174,0.912201493,0.107495511,1.990334117
0.030136901,0.15846177,0.126878764,0
0.149037999,0.783651416,0.122769617,0
0.046194277,0.242892486,0.414437969,0
0.078163999,0.410991347,0.12356734,0
0.093119286,0.489627215,0.364479454,0
0.047399189,0.249227996,0.42687852,0
0.086498682,0.454815653,0.191247308,0.99236311
0.184803523,0.971708849,0.202125124,2.120173326
0.377155816,1.983109615,0.072598722,4.326950519
0.000618095,0.003249982,0.608571186,0
0.251508517,1.322448008,0.495428816,2.885451743
0.231512934,1.217309941,0.199721703,0
0.097951631,0.515035995,0.534317125,1.123757986
0.260727722,1.370923182,0.05054143,2.991219813
0.233512416,1.227823348,0.211147529,2.678990022
0.104455225,0.549232312,0.120307305,1.198370993
0.104226905,0.548031788,0.102672349,0
0.1819359,0.47831535,0.144417556,1.043637142
0.305977985,1.608851986,0.051382048,3.51035711
0.259880717,1.366469578,0.195022068,2.981502487
0.232263792,0.610629002,0.550341793,1.332332543
0.822377265,2.162056358,0.154986025,4.717394746
0.118055308,0.310371212,0.199705655,0.677199519
0.030944367,0.16270748,0.121219946,0.35501175
0.223077985,1.172958437,0.192659848,2.559280173
0.126850985,0.666990665,0.261672397,1.45530816
0.014202805,0.074679267,0.229363971,0
0.326768041,1.718167443,0.249228097,3.748872707
0.267028114,1.404051049,1.359846071,3.063501567
0.082170999,0.432060414,0.494399098,0
0.004950628,0.026030721,0.220798156,0.056796478
0.043430393,0.228359807,0.454584951,0.498258682
0.015282654,0.080357179,0.244123747,0
0.163728624,0.860895666,0.229388287,0
0.019604286,0.103080601,0.44621181,0
0.083277539,0.437878672,0.042578845,0.955408281
0.067797236,0.356482243,0.556673783,0.777809263
0.109563358,0.576091204,0.464669396,0
0.510640053,2.684978345,0.06501235,5.858359193
0.085511218,0.449623501,0.209416575,0
0.070073199,0.3684494,0.473568722,0.803920424
0.100929442,0.530693518,0.253054595,0
0.202877373,1.066742318,0.427909601,0
0.133194134,0.700343347,0.07864266,0
0.288408804,0.75823605,0.121995649,1.654396633
0.288195883,0.757676274,0.073764549,1.653175256
0.403027428,1.059572108,0.854750063,2.311882333
0.13817184,0.726516452,0.114112285,1.585187583
0.443953727,2.334337336,0.141344979,5.093294931
0.183428542,0.964479109,0.070556864,0
0.0626389,0.329359375,0.28431466,0.718629826
0.082751868,0.435114663,0.547239575,0
0.082434057,0.43344359,0.295880729,0.945731368
0.003090638,0.016250776,0.186007695,0.035457597
0.049602847,0.260814971,0.348830696,0.569072665
0.245594873,1.29135369,0.611170971,2.817606992
0.146631996,0.771000495,0.644116973,0
0.077111627,0.202728954,0.203649093,0.442334678
0.276005062,1.451252422,0.034070253,3.16649033
0.009278811,0.048788588,0.060187394,0.10645191
0.184446329,0.969830696,0.547597632,2.116075382
0.123644084,0.650128569,0.378375751,1.41851672
0.144936797,0.762087031,0.212552466,1.662799096
0.126321613,0.332103595,0.278987343,0.724617445
0.16880433,0.443792029,0.329620791,0.968310646
0.255789916,0.67247994,0.641802898,1.467285219
0.038314277,0.20145894,0.75789893,0.439563633
0.004013401,0.021102722,0.157280135,0
0.052023788,0.136772217,0.235754299,0.298423553
0.161230546,0.847760613,0.107309351,1.849730441
0.162173608,0.852719293,0.199288065,1.860549794
0.107002487,0.562625982,0.106746425,1.227594665
0.091812511,0.482756106,0.568367189,0
0.108852266,0.572352235,0.316651229,0
0.201731001,1.060714617,0.314494434,0
0.057877727,0.304324825,0.366163027,0
0.025802715,0.135672338,0.338273273,0.296023724
0.715110261,1.880047944,0.173321583,4.102080069
0.242023132,1.272573245,0.367624019,2.776629905
0.549463912,1.44455835,0.307220492,3.151884522
0.058807447,0.309213352,0.277446211,0.674673182
0.301617888,0.792963157,0.620568118,1.730167772
0.385102312,1.0124464,0.339442399,2.209058663
0.083468333,0.438881882,0.223078348,0.957597187
0.24267297,0.637995065,0.137859792,1.392042607
0.256284082,0.673779119,0.09965513,1.470119899
0.097325434,0.511743409,0.271986425,1.116573887
0.177463529,0.933114684,0.182195106,2.035964646
0.197925686,1.040706027,1.151580359,2.270718396
0.201991738,1.062085589,0.45004303,2.317366502
0.273807459,1.439697285,0.37629097,0
0.028900023,0.151958187,0.158757993,0.331557847
0.020085558,0.105611159,0.271660003,0.230433183
0.123151381,0.647537907,0.168440171,1.412864152
0.415107047,2.182659635,0.811025293,4.762349074
0.15874432,0.834687879,0.241179239,0
0.046454433,0.244260403,0.236571197,0.532952224
0.113271868,0.595590788,0.283904525,1.299520637
0.149575903,0.786479747,0.384736239,1.716021608
0.075458277,0.396764488,0.168640227,0.865701166
0.066226377,0.174111281,0.400794534,0.379893724
0.134390879,0.70663591,0.220888548,1.541810193
0.16109803,0.847063834,0.116186974,1.848210138
0.126026812,0.662657109,0.084548992,1.445852765
0.056239778,0.295712381,0.09312082,0.645215389
0.031211319,0.164111131,0.40978002,0.358074378
0.268909905,1.413945631,0.574454444,3.085090575
0.409511363,2.153237165,0.023236113,4.698152133
0.186593554,0.981120943,0.318186591,2.140709591
0.014057491,0.073915192,0.254276501,0.161275694
0.031168232,0.163884574,0.189944654,0.357580053
0.208087087,1.094135327,0.065012376,2.387295885
0.372814871,0.980142322,0.59616004,2.138574337
0.305293635,0.802626814,0.172399725,1.751252922
0.081000401,0.425905336,0.591558774,0.929283636
0.027004131,0.141989462,0.384416674,0.309807069
0.364788039,0.959039521,0.226753342,2.092530096
0.165138711,0.868309998,0.034059203,1.894567183
0.054918526,0.288765154,0.047421844,0.630057221
0.090569653,0.476221076,0.173604305,1.039067642
0.444382921,2.336594066,0.260910817,5.098218894
0.003554186,0.018688137,0.210774208,0.040775681
0.091893658,0.483182781,0.255480374,1.054257399
0.181668746,0.955225985,0.161403443,2.084209334
0.080650891,0.42406759,0.243574541,0.925273855
0.208172612,1.094585025,0.182276956,2.388277081
0.099931973,0.52544876,0.013622711,1.146477618
0.239316436,1.258341263,0.746342277,2.745577117
0.048140303,0.25312482,0.46810772,0.55229351
0.155974462,0.410061892,0.307638432,0.894714797
0.054085926,0.284387287,0.120265888,0.620505145
0.163987681,0.431128903,0.410162114,0.940680946
0.237608715,1.249361955,0.099728898,2.72598515
0.707823802,1.860891608,0.303851267,4.060282823
0.11006838,0.578746641,0.145073078,1.262768361
0.141359867,0.743279302,0.014487451,1.621762478
0.326228415,1.715330052,0.121733537,3.742681797
0.068160126,0.358390339,0.098765572,0.78197254
0.261461367,1.374780737,0.389076516,2.99963662
0.086088736,0.452660128,0.073804761,0.987659966
0.000154277,0.000811196,0.033618996,0.00176995
0.033325801,0.17522921,0.635033974,0.382332936
0.243473675,1.28020029,0.274023102,2.79327137
0.094006672,0.494293148,0.064145552,1.078499129
0.028587707,0.150316008,0.123049481,0.327974774
0.172474485,0.906881972,0.079390426,1.978727443
0.0134217,0.070572163,0.700510661,0.153981532
0.006330917,0.03328837,0.216336649,0.072631955
0.083946982,0.441398647,0.153248816,0.96308852
0.131855715,0.693305858,0.29393391,1.512725328
0.031159006,0.163836063,0.260333919,0.357474207
0.097947953,0.515016655,0.146268247,1.123715788
0.098243722,0.516571828,0.17853821,1.127109023
0.088779574,0.466808726,0.230955761,1.018530819
0.039833027,0.209444627,0.349294083,0.456987617
0.014809,0.07786668,0.090099314,0.169897452
0.140765209,0.740152549,0.631122606,1.614940208
0.19621804,1.031727111,0.019203672,2.251127282
0.104247152,0.54813825,0.369199015,1.195983857
0.050940524,0.267848562,0.447244003,0.584419269
0.200699252,1.055289613,0.053371399,2.30253835
0.293206183,1.541697025,0.085202794,3.363831577
0.136919943,0.719933894,0.158530982,1.570825088
0.106040958,0.557570196,0.568945963,1.216563438
0.108027546,0.568015805,0.493341715,1.239354731
0.009115002,0.047927268,0.473424296,0.104572595
0.345201439,1.815091438,0.393074199,3.96035135
0.187914171,0.988064832,0.083461414,2.155860476
0.081318781,0.427579394,0.102147983,0.932936267
0.025606808,0.134642248,0.273548614,0.29377617
0.001234097,0.006488963,0.103702892,0.01415828
0.037484557,0.197096217,0.73031898,0.430044599
0.012049838,0.063358824,0.604853464,0.138242735
0.089732319,0.471818324,0.159006487,1.02946127
0.439650164,1.155854465,0.346171326,2.521960983
0.210804896,1.108425745,0.09980781,2.418476174
0.316098222,0.831032422,1.068008157,1.813231171
0.222473846,1.169781834,0.375327739,2.552349137
0.051130864,0.268849381,0.147599789,0.58660296
0.091864737,0.483030716,0.037611525,1.053925608
0.10202792,0.536469384,0.047436744,1.170523536
0.055556551,0.29211993,0.49027544,0.637377012
0.251551098,1.322671901,0.201645565,2.885940256
0.44355066,2.332217984,0.240267761,5.088670712
0.208575055,1.096701096,0.124175222,2.392894139
0.08912357,0.468617481,0.245871045,1.022477344
0.094667798,0.497769391,0.2921531,1.08608395
0.117457881,0.617601118,0.400171562,1.347545015
0.024226011,0.127381931,0.135226643,0.277934869
0.166170417,0.873734774,0.17315271,1.906403512
0.052314336,0.275072153,0.577863984,0.600180436
0.314131978,1.651726209,0.166846677,3.603904454
0.060172293,0.316389799,0.869590959,0.690331484
0.138845624,0.730059248,0.232153954,1.592917616
0.642502851,1.68916072,0.040848541,3.685582884
0.216947634,1.140724657,0.10762293,2.48894923
0.086987499,0.457385881,0.425791578,0.997971096
0.065225698,0.342960929,0.057545215,0.748307083
0.180190951,0.947455646,0.233619041,2.067255219
0.031917049,0.167821902,0.337584533,0.366170917
0.080513432,0.423344821,0.080455222,0.923696844
0.003391981,0.017835253,0.177677605,0.038914771
0.117175354,0.616115569,0.081270445,1.344303694
0.016371089,0.04304012,0.179142518,0.093909317
0.040253608,0.211656067,0.079208475,0.461812762
0.081872317,0.430489924,0.307322795,0.939286758
0.097668893,0.513549341,0.084341296,1.120514253
0.252313193,1.326679047,0.088024031,2.894683455
0.063624989,0.167272147,0.311414159,0.364971406
0.207518669,1.091146552,0.076441994,2.38077467
0.155462717,0.817432996,0.168001076,1.783558558
0.013262231,0.069733664,0.125113747,0.152152011
0.292922662,1.540206254,0.453953667,3.360578861
0.111152341,0.584446183,0.060177191,1.275204202
0.105175774,0.553021006,0.356115311,1.20663755
0.02944177,0.154806727,0.151119084,0.337773082
0.039013814,0.205137152,0.744390759,0.447589129
0.103428372,0.543833051,0.390464597,1.186590334
0.102945057,0.541291752,0.013614762,1.18104547
0.088484599,0.465257733,0.191085301,1.015146703
0.94084867,2.473521503,0.12212309,5.396981119
0.299798216,0.78817918,0.050510771,1.719729604
0.141623649,0.744666285,0.103642095,1.624788737
0.135314876,0.711494346,0.107669928,1.552410824
0.095521382,0.502257587,0.247151725,1.095876753
0.026689744,0.140336396,0.519415389,0.30620024
0.019572735,0.102914702,0.162491955,0.224549777
0.050853739,0.267392243,0.322630497,0.583423627
0,0.513992443,0.380626354,2.242962115
0.087209634,0.45855388,0.600005808,1.000519555
0.115458404,0.607087739,0.223391894,1.324605855
0.00015403,0.000809899,0.310949524,0.00176712
0,0.298795748,0.190117528,1.303885986
0.053969625,0.283775768,0.061064173,0.61917087
0.036539558,0.192127352,0.020420265,0.419203023
0.088562802,0.465668928,0.226931768,1.016043891
0.147922615,0.777786655,0.252677478,1.697054134
0.154672871,0.813279936,0.292243171,1.774496989
0.373968263,1.966349251,0.154494105,4.29038105
0.130861151,0.688076376,0.184310543,1.501315112
0.030815557,0.162030186,0.347965886,0.353533961
0.111113138,0.58424005,0.406999366,1.274754441
0.251522434,1.322521186,0.040839576,2.885611411
0.107999869,0.567870281,0.301721767,1.239037212
0.037594387,0.197673713,0.100928651,0.431304638
0.084574377,0.444697529,0.159027057,0.970286357
0.162424506,0.85403853,0.0590945,1.863428241
0.201582057,1.059931459,0.159846744,2.312666402
0.07717571,0.405794864,0.047642567,0.88540456
0.155675137,0.818549914,0.50542693,1.785995563
0.037018911,0.194647825,0.789063327,0.424702447
0.003543423,0.018631545,0.244019572,0.040652203
0.032966749,0.173341291,0.057220511,0.378213682
0.126500979,0.665150309,0.046381481,1.451292683
0.051599979,0.271316019,0.115954816,0.591984921
0,1.381254856,0.365426341,0
0,0.295510138,0.555135714,1.289548228
0.128450421,0.675400599,0.024175543,1.47365781
0.081773571,0.429970711,0.368680822,0.938153886
0.044512738,0.23405085,0.372154126,0.510675981
0.138457296,0.728017395,0.231645969,1.588462495
0,0.217754866,0.42372804,0.950239486
0.268199329,0.705104687,0.029011449,3.076938428
0.12475138,0.655950806,0.314114327,1.431220272
0,0.264645718,0.542967761,0
0.131695354,0.69246267,0.776028823,1.510885573
0.019403436,0.10202452,0.265123179,0.222607489
0.189171825,0.994677661,0.303075019,2.170289019
0.003234014,0.017004652,0.047885292,0.037102483
0,0.401213248,0.32233268,1.75081585
0,0.297892973,0.200756881,1.299946451
0,0.220202969,0.536621267,0.960922527
0,0.329276693,0.626726422,1.436898845
0.00833041,0.043801834,0.16710234,0.095571302
